path,method,target_model,suite,seed,duration_sec,device,study_id,source_profile,dataset,model_family,source_model,defense_profile,thread_env_CUDA_VISIBLE_DEVICES,thread_env_MKL_NUM_THREADS,thread_env_OMP_NUM_THREADS,adversarial_successes,asr,clean_accuracy,clean_drop,eligible_examples,examples,jpeg_clean_accuracy,linf,lpips,mean_estimator_time,ssim
reviewer_cifar10/runs/vf_advjpeg/cifar10_resnet18/static_q70/seed_45.json,vf_advjpeg,cifar10_resnet18,static_q70,45,22.10894589999225,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.0885489802083914,0.944697517901659
reviewer_cifar10/runs/vf_advjpeg/cifar10_resnet18/static_q70/seed_46.json,vf_advjpeg,cifar10_resnet18,static_q70,46,22.390632800001185,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.0890146453122421,0.9445345476269722
reviewer_cifar10/runs/vf_advjpeg/cifar10_resnet18/static_q80/seed_42.json,vf_advjpeg,cifar10_resnet18,static_q80,42,22.252012299984926,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.00390625,25,256,0.09375,0.0313725769519805,,0.0886529557295337,0.9445056542754172
reviewer_cifar10/runs/vf_advjpeg/cifar10_resnet18/static_q80/seed_43.json,vf_advjpeg,cifar10_resnet18,static_q80,43,22.12415610000608,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.00390625,25,256,0.09375,0.0313725769519805,,0.0889392255215474,0.944524560123682
reviewer_cifar10/runs/vf_advjpeg/cifar10_resnet18/static_q80/seed_44.json,vf_advjpeg,cifar10_resnet18,static_q80,44,22.154489300010027,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.00390625,25,256,0.09375,0.0313725769519805,,0.0888362473961024,0.944414719939232
reviewer_cifar10/runs/vf_advjpeg/cifar10_resnet18/static_q80/seed_45.json,vf_advjpeg,cifar10_resnet18,static_q80,45,22.230446800007485,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.00390625,25,256,0.09375,0.0313725769519805,,0.088530181771451,0.9449708573520184
reviewer_cifar10/runs/vf_advjpeg/cifar10_resnet18/static_q80/seed_46.json,vf_advjpeg,cifar10_resnet18,static_q80,46,22.24997300002724,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,4,0.16,0.09765625,0.00390625,25,256,0.09375,0.0313725769519805,,0.0887959812518299,0.9445902071893216
reviewer_cifar10/runs/vf_advjpeg/cifar10_resnet18/static_q90/seed_42.json,vf_advjpeg,cifar10_resnet18,static_q90,42,22.14826240000548,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,3,0.12,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.0886359213536707,0.9444905072450638
reviewer_cifar10/runs/vf_advjpeg/cifar10_resnet18/static_q90/seed_43.json,vf_advjpeg,cifar10_resnet18,static_q90,43,22.17682419999619,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,3,0.12,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.0887379072917913,0.9447415545582772
reviewer_cifar10/runs/vf_advjpeg/cifar10_resnet18/static_q90/seed_44.json,vf_advjpeg,cifar10_resnet18,static_q90,44,22.271849900018424,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,3,0.12,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.0892494614586212,0.9446706362068652
reviewer_cifar10/runs/vf_advjpeg/cifar10_resnet18/static_q90/seed_45.json,vf_advjpeg,cifar10_resnet18,static_q90,45,22.145191299990984,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,3,0.12,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.0885210677083705,0.9448909498751163
reviewer_cifar10/runs/vf_advjpeg/cifar10_resnet18/static_q90/seed_46.json,vf_advjpeg,cifar10_resnet18,static_q90,46,21.959007900004508,cpu,reviewer_cifar10,cifar10_resnet18,cifar10,cnn,cifar10_resnet18,standard,,,,3,0.12,0.09765625,0.0,25,256,0.09765625,0.0313725769519805,,0.0884195635412652,0.944835651665926
